,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
4303,GRZ,2019-09-01,2019-11-17,77,Sunday,310743,EUR,75609,500001,182723,0.15121769756460487,2.4166831990900555,0.3654452691094618,30-40,B,xgibson,maryharrington@yahoo.com,Brooke Banks,F,70
4304,AKX,2018-09-12,2020-05-10,606,Wednesday,669346,EUR,56462,500000,597664,0.112924,10.585243172399135,1.195328,40-50,F,xgibson,maryharrington@yahoo.com,Brooke Banks,F,70
4305,KTR,2019-02-24,2019-03-25,29,Sunday,731813,GBP,30901,500000,109431,0.061802,3.5413417041519692,0.218862,40-60,M,natasha20,wilsonanthony@gmail.com,Teresa Hernandez,F,68
4306,BYU,2018-04-25,2018-12-22,241,Wednesday,629390,GBP,61018,500001,370444,0.12203575592848814,6.071060998393916,0.7408865182269635,35-40,B,natasha20,wilsonanthony@gmail.com,Teresa Hernandez,F,68
4307,BYU,2019-09-01,2020-02-09,161,Sunday,965683,USD,33429,499999,625132,0.06685813371626743,18.70029016722008,1.2502665005330011,20-40,M,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4308,BYU,2019-05-23,2021-03-31,678,Thursday,558829,GBP,38263,499998,395037,0.07652630610522441,10.324255808483391,0.7900771603086413,20-40,M,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4309,KTR,2018-08-05,2018-09-16,42,Sunday,172000,USD,32527,500000,158275,0.065054,4.865957512220617,0.31655,25-35,M,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4310,BYU,2019-09-07,2020-12-08,458,Saturday,275890,EUR,67178,500002,133792,0.13435546257814968,1.9916043942957515,0.26758292966828134,30-35,M,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4311,BYU,2018-06-25,2019-09-08,440,Monday,904823,GBP,25308,499999,816785,0.05061610123220246,32.27378694483958,1.6335732671465344,40-55,F,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4312,BYU,2017-12-24,2019-05-27,519,Sunday,882243,EUR,57539,500004,748667,0.11507707938336494,13.011470480891221,1.4973220214238285,30-35,M,pthompson,longedward@maldonado.com,Mandy Gregory,F,59
4313,KTR,2018-11-03,2018-11-11,8,Saturday,930618,USD,25356,499997,22340,0.05071230427382564,0.8810537939738129,0.04468026808160849,30-35,M,qmedina,jwallace@gmail.com,Dylan Mckee,M,70
4314,BYU,2019-01-25,2019-10-05,253,Friday,585148,GBP,12457,499997,570644,0.02491414948489691,45.809103315405,1.1412948477690865,40-60,F,qmedina,jwallace@gmail.com,Dylan Mckee,M,70
4315,BYU,2018-12-06,2019-11-18,347,Thursday,339052,USD,55259,500000,28836,0.110518,0.5218335474764292,0.057672,40-65,F,qmedina,jwallace@gmail.com,Dylan Mckee,M,70
4316,BYU,2019-01-15,2019-04-25,100,Tuesday,767140,EUR,23360,500000,595705,0.04672,25.50107020547945,1.19141,40-45,B,qmedina,jwallace@gmail.com,Dylan Mckee,M,70
4317,GRZ,2018-11-02,2019-11-09,372,Friday,764383,EUR,43264,499996,495681,0.08652869222953784,11.457123705621301,0.9913699309594477,20-25,M,johnmoore,stephanie39@gmail.com,Jackie Woods,F,54
4318,KTR,2018-08-30,2019-08-26,361,Thursday,552168,EUR,26080,499999,393642,0.05216010432020864,15.093634969325153,0.7872855745711491,40-55,B,johnmoore,stephanie39@gmail.com,Jackie Woods,F,54
4319,KTR,2018-08-02,2020-05-14,651,Thursday,199484,USD,34933,500002,108626,0.06986572053711786,3.1095525720665274,0.21725113099547602,35-60,M,johnmoore,stephanie39@gmail.com,Jackie Woods,F,54
4320,GRZ,2019-02-19,2021-02-02,714,Tuesday,811995,USD,90965,500002,197241,0.18192927228291086,2.1683174847468805,0.3944804220783117,20-35,M,johnmoore,stephanie39@gmail.com,Jackie Woods,F,54
4321,BYU,2019-10-26,2021-07-26,639,Saturday,167698,GBP,31913,500000,71848,0.063826,2.2513709146742706,0.143696,40-60,B,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4322,KTR,2018-02-27,2018-12-11,287,Tuesday,419508,USD,9361,500000,24307,0.018722,2.5966242922764664,0.048614,35-40,B,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4323,AKX,2018-01-25,2019-04-11,441,Thursday,73947,EUR,44761,500003,32904,0.08952146287122277,0.7351042201916848,0.06580760515436908,25-40,M,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4324,BYU,2019-04-06,2020-05-31,421,Saturday,842799,GBP,50737,500001,279733,0.10147379705240589,5.513392593176577,0.5594648810702378,25-45,B,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4325,AKX,2019-02-21,2020-12-23,671,Thursday,635076,EUR,46847,500000,250427,0.093694,5.345635793113753,0.500854,40-55,B,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4326,GRZ,2018-08-24,2019-09-12,384,Friday,207474,USD,4723,499998,66803,0.009446037784151137,14.144188016091467,0.1336065344261377,40-55,F,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4327,BYU,2018-01-26,2018-02-10,15,Friday,156439,GBP,19465,500000,45731,0.03893,2.349396352427434,0.091462,40-45,F,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4328,BYU,2018-04-02,2019-02-22,326,Monday,627639,USD,30523,499998,284955,0.06104624418497674,9.335746813878059,0.5699122796491186,35-55,B,norrisjennifer,gardnermartin@warren-smith.com,Tiffany Olson,F,90
4329,KTR,2018-11-03,2019-08-31,301,Saturday,125889,USD,17976,499997,102382,0.03595221571329428,5.695482866043614,0.20476522859137156,20-40,B,broy,kaylapearson@williams.com,Michael Glover,M,63
4330,KTR,2018-12-08,2020-12-06,729,Saturday,887444,EUR,32618,499999,132411,0.06523613047226094,4.059445704825556,0.2648225296450593,35-45,F,broy,kaylapearson@williams.com,Michael Glover,M,63
4331,GRZ,2019-11-10,2020-05-12,184,Sunday,314620,USD,38537,499998,155699,0.07707430829723319,4.040247035316709,0.3113992455969824,20-35,M,broy,kaylapearson@williams.com,Michael Glover,M,63
4332,BYU,2018-11-23,2020-07-03,588,Friday,123050,USD,22204,500001,3328,0.04440791118417763,0.14988290398126464,0.0066559866880266235,40-65,B,broy,kaylapearson@williams.com,Michael Glover,M,63
4333,BYU,2018-04-06,2019-04-18,377,Friday,284520,EUR,9231,499999,30307,0.01846203692407385,3.2831762539269853,0.06061412122824246,35-45,M,broy,kaylapearson@williams.com,Michael Glover,M,63
4334,AKX,2018-09-11,2020-06-14,642,Tuesday,174308,USD,45227,500000,103410,0.090454,2.286466049041502,0.20682,35-50,F,broy,kaylapearson@williams.com,Michael Glover,M,63
4335,BYU,2019-04-10,2021-02-07,669,Wednesday,840105,GBP,59809,500001,261088,0.11961776076447847,4.36536307244729,0.5221749556500886,30-45,M,broy,kaylapearson@williams.com,Michael Glover,M,63
4336,KTR,2019-03-17,2020-05-26,436,Sunday,866648,GBP,16028,499999,430801,0.032056064112128226,26.878025954579485,0.8616037232074464,40-65,B,broy,kaylapearson@williams.com,Michael Glover,M,63
4337,AKX,2019-05-19,2020-05-02,349,Sunday,170171,EUR,23759,499999,151634,0.047518095036190075,6.382170966791532,0.30326860653721305,30-40,F,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4338,AKX,2017-11-18,2019-02-22,461,Saturday,445566,USD,59512,499999,139071,0.1190242380484761,2.3368564323161714,0.2781425562851126,40-60,B,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4339,KTR,2019-10-07,2021-08-10,673,Monday,573680,GBP,17152,500001,317785,0.034303931392137214,18.527576958955223,0.6355687288625422,20-30,B,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4340,BYU,2019-03-24,2020-09-13,539,Sunday,732041,USD,75109,500002,277102,0.15021739913040347,3.689331504879575,0.5542017831928673,20-40,F,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4341,GRZ,2018-08-05,2020-01-08,521,Sunday,167140,EUR,6680,499999,137216,0.01336002672005344,20.54131736526946,0.2744325488650977,35-45,F,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4342,BYU,2018-03-02,2018-10-30,242,Friday,392907,USD,37060,500000,328943,0.07412,8.875957906098218,0.657886,30-55,B,christina68,ryandaniel@rodriguez-meadows.com,Todd Hall,M,46
4343,GRZ,2018-03-06,2020-02-29,725,Tuesday,200329,USD,72141,500001,112182,0.14428171143657711,1.5550380504844679,0.22436355127289745,30-45,B,wardcynthia,alexandriarobertson@watson.biz,Carolyn Hall,F,54
4344,AKX,2019-03-20,2020-03-25,371,Wednesday,662291,GBP,32948,500000,351554,0.065896,10.669964793007162,0.703108,30-45,F,wardcynthia,alexandriarobertson@watson.biz,Carolyn Hall,F,54
4345,AKX,2018-02-18,2019-03-12,387,Sunday,384335,USD,72097,500000,199786,0.144194,2.7710723053663813,0.399572,25-30,F,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4346,BYU,2019-05-24,2019-08-27,95,Friday,895865,EUR,43237,499999,487931,0.08647417294834589,11.28503365173347,0.9758639517279034,25-30,B,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4347,GRZ,2019-04-12,2020-08-24,500,Friday,240777,EUR,39170,499997,154138,0.07834047004282026,3.9351033954557058,0.308277849667098,25-30,F,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4348,AKX,2019-01-23,2019-06-26,154,Wednesday,56152,USD,79784,499998,37934,0.1595686382745531,0.47545873859420434,0.0758683034732139,40-50,F,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4349,GRZ,2017-12-08,2018-09-07,273,Friday,811107,USD,11072,500002,304195,0.022143911424354304,27.474259393063583,0.6083875664497342,25-45,B,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4350,GRZ,2018-08-26,2020-07-02,676,Sunday,14880,USD,5501,499999,1465,0.011002022004044008,0.266315215415379,0.00293000586001172,40-50,F,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4351,KTR,2018-05-17,2018-12-23,220,Thursday,968166,USD,24048,500000,585396,0.048096,24.342814371257486,1.170792,30-45,B,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4352,GRZ,2019-03-22,2020-02-08,323,Friday,573296,EUR,21919,499999,247257,0.04383808767617535,11.280487248505862,0.49451498902997804,20-25,B,clarkamy,nathanhuynh@williams.com,Jose Walters,M,21
4353,GRZ,2019-10-06,2020-11-09,400,Sunday,115097,EUR,25740,500001,89138,0.05147989704020592,3.463014763014763,0.1782756434487131,35-40,M,joshualewis,janet73@yahoo.com,Lisa Lee,F,51
4354,GRZ,2018-04-04,2020-01-05,641,Wednesday,811609,USD,22241,499998,764858,0.044482177928711716,34.38955082954903,1.5297221188884755,25-40,B,joshualewis,janet73@yahoo.com,Lisa Lee,F,51
4355,GRZ,2019-01-11,2019-06-03,143,Friday,206110,GBP,56821,499998,99796,0.11364245456981828,1.7563224864046743,0.19959279837119348,40-60,M,joshualewis,janet73@yahoo.com,Lisa Lee,F,51
4356,BYU,2019-05-01,2019-12-16,229,Wednesday,206590,GBP,39564,499998,99420,0.07912831651326606,2.51289050652108,0.19884079536318144,40-45,M,joshualewis,janet73@yahoo.com,Lisa Lee,F,51
4357,AKX,2018-10-17,2020-10-01,715,Wednesday,407211,EUR,43848,500000,182363,0.087696,4.158981025360336,0.364726,25-30,F,christopherstrong,sarah41@yahoo.com,Benjamin Church,M,36
4358,KTR,2019-04-23,2020-06-02,406,Tuesday,177316,GBP,9538,500000,37379,0.019076,3.918955755923674,0.074758,20-25,M,christopherstrong,sarah41@yahoo.com,Benjamin Church,M,36
4359,AKX,2018-03-08,2018-04-27,50,Thursday,126504,EUR,36234,499999,112381,0.07246814493628988,3.1015344703869294,0.22476244952489904,30-50,B,christopherstrong,sarah41@yahoo.com,Benjamin Church,M,36
4360,KTR,2018-08-22,2019-01-18,149,Wednesday,410057,GBP,34910,499998,36647,0.06982027928111713,1.0497565167573761,0.0732942931771727,40-55,F,christopherstrong,sarah41@yahoo.com,Benjamin Church,M,36
4361,KTR,2018-10-28,2018-11-23,26,Sunday,404329,USD,28591,499995,351400,0.05718257182571826,12.290580952047847,0.7028070280702807,20-40,M,christopherstrong,sarah41@yahoo.com,Benjamin Church,M,36
4362,KTR,2018-10-14,2019-01-17,95,Sunday,922553,USD,69074,500000,120301,0.138148,1.7416249239945565,0.240602,30-40,B,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4363,BYU,2017-12-04,2018-10-10,310,Monday,871565,USD,27416,500000,99196,0.054832,3.6181791654508317,0.198392,20-35,F,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4364,BYU,2019-09-01,2019-11-25,85,Sunday,52032,EUR,16464,499997,45438,0.03292819756918541,2.7598396501457727,0.09087654525927155,35-45,M,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4365,GRZ,2019-01-16,2020-05-07,477,Wednesday,666140,EUR,63539,499997,291472,0.12707876247257482,4.587292843765247,0.5829474976849861,25-30,B,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4366,GRZ,2019-05-01,2020-09-08,496,Wednesday,623558,USD,25756,499998,565373,0.05151220604882419,21.951118186053733,1.130750523002092,25-45,M,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4367,AKX,2019-11-02,2019-11-14,12,Saturday,906821,GBP,87158,500001,418305,0.17431565136869726,4.799387319580532,0.8366083267833464,20-25,F,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4368,GRZ,2019-11-02,2021-01-17,442,Saturday,556216,USD,40553,499997,390708,0.08110648663891984,9.634502996079204,0.7814206885241312,30-45,B,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4369,BYU,2018-08-23,2020-03-18,573,Thursday,398269,USD,21980,499996,259216,0.04396035168281346,11.79326660600546,0.5184361474891799,20-30,B,piercechristopher,tgreen@gmail.com,Emily Stewart,F,81
4370,GRZ,2019-07-25,2020-04-05,255,Thursday,910737,USD,71027,500002,130454,0.14205343178627286,1.8366818252213948,0.26090695637217454,35-55,F,lduran,santostaylor@yahoo.com,Diana Williams,F,68
4371,GRZ,2017-11-17,2018-09-15,302,Friday,221894,GBP,9490,500001,18253,0.01897996204007592,1.9233930453108534,0.036505926988146024,20-40,B,lduran,santostaylor@yahoo.com,Diana Williams,F,68
4372,GRZ,2018-09-23,2019-05-24,243,Sunday,186444,GBP,42273,499999,112854,0.08454616909233818,2.6696472925981123,0.22570845141690282,35-55,B,lduran,santostaylor@yahoo.com,Diana Williams,F,68
4373,BYU,2017-11-28,2018-06-03,187,Tuesday,41799,GBP,32400,500001,22200,0.0647998704002592,0.6851851851851852,0.0443999112001776,20-30,M,bookermikayla,megan87@gmail.com,Dr. Joseph Lopez,M,81
4374,BYU,2019-09-13,2020-10-25,408,Friday,365768,USD,59910,500000,115450,0.11982,1.927057252545485,0.2309,40-60,F,bookermikayla,megan87@gmail.com,Dr. Joseph Lopez,M,81
4375,BYU,2017-12-06,2018-05-26,171,Wednesday,914728,EUR,15845,499996,642862,0.03169025352202818,40.571915430735245,1.285734285874287,25-45,M,bookermikayla,megan87@gmail.com,Dr. Joseph Lopez,M,81
4376,BYU,2019-05-28,2021-01-26,609,Tuesday,929463,GBP,49671,499998,269261,0.09934239736958948,5.420889452598096,0.5385241540966164,40-55,B,bookermikayla,megan87@gmail.com,Dr. Joseph Lopez,M,81
4377,AKX,2018-04-07,2019-03-13,340,Saturday,508493,USD,25738,499998,502672,0.051476205904823616,19.530344238091537,1.0053480213920856,40-45,M,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4378,BYU,2018-01-17,2019-02-25,404,Wednesday,248832,GBP,29856,499995,31454,0.05971259712597126,1.0535235798499465,0.06290862908629086,20-25,B,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4379,BYU,2019-09-30,2021-09-15,716,Monday,709199,USD,11567,500000,574059,0.023134,49.62903086366387,1.148118,30-35,M,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4380,KTR,2019-09-03,2021-06-07,643,Tuesday,846471,USD,49458,500000,157731,0.098916,3.189190828581827,0.315462,25-45,B,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4381,AKX,2018-05-23,2019-03-01,282,Wednesday,886189,GBP,56645,499997,81079,0.11329067974407847,1.431353164445229,0.16215897295383772,30-35,F,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4382,AKX,2019-04-14,2021-01-22,649,Sunday,57985,EUR,24462,499998,28837,0.04892419569678279,1.1788488267516966,0.05767423069692279,40-50,F,rrodgers,bwilkins@hotmail.com,Barbara Turner,F,34
4383,KTR,2018-07-15,2020-02-29,594,Sunday,204080,USD,37391,499994,19530,0.07478289739476873,0.5223182049156214,0.03906046872562471,40-45,F,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4384,BYU,2018-04-04,2019-10-27,571,Wednesday,135753,GBP,48897,500002,27466,0.0977936088255647,0.5617113524347097,0.054931780272878906,30-45,B,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4385,BYU,2019-03-11,2020-11-13,613,Monday,15095,EUR,79445,499995,13923,0.15889158891588917,0.1752533199068538,0.02784627846278463,35-50,M,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4386,KTR,2019-03-26,2020-08-31,524,Tuesday,692870,EUR,9772,499998,489345,0.019544078176312707,50.07623823168236,0.9786939147756591,40-60,F,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4387,AKX,2019-07-11,2019-11-15,127,Thursday,157216,USD,23796,499999,139603,0.047592095184190365,5.866658261892755,0.2792065584131168,30-40,F,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4388,GRZ,2019-02-02,2020-09-15,591,Saturday,57361,GBP,23688,500000,26232,0.047376,1.1073961499493414,0.052464,40-55,M,drichardson,katherine66@yahoo.com,Jeffrey Garcia,M,74
4389,AKX,2019-06-01,2020-02-04,248,Saturday,66358,EUR,55308,500003,62863,0.11061533630798215,1.136598683734722,0.1257252456485261,30-40,F,williammartin,michealsanford@moore.com,Courtney Le,F,34
4390,GRZ,2019-08-06,2021-08-04,729,Tuesday,400917,GBP,85175,499999,217707,0.1703503407006814,2.5559964778397415,0.4354148708297417,30-40,F,williammartin,michealsanford@moore.com,Courtney Le,F,34
4391,GRZ,2018-04-02,2018-11-04,216,Monday,705863,EUR,16868,499999,221677,0.033736067472134944,13.141866255631966,0.4433548867097734,35-50,F,williammartin,michealsanford@moore.com,Courtney Le,F,34
4392,BYU,2018-09-28,2019-06-11,256,Friday,273944,EUR,55812,499999,188008,0.1116242232484465,3.3685945674765283,0.37601675203350404,35-40,M,williammartin,michealsanford@moore.com,Courtney Le,F,34
4393,AKX,2019-03-26,2019-06-27,93,Tuesday,2654,USD,47162,499997,1335,0.09432456594739569,0.028306687587464484,0.0026700160200961204,25-35,M,williammartin,michealsanford@moore.com,Courtney Le,F,34
4394,AKX,2018-06-05,2019-07-28,418,Tuesday,694081,EUR,27494,499995,683071,0.05498854988549885,24.8443660435004,1.3661556615566155,30-40,M,williammartin,michealsanford@moore.com,Courtney Le,F,34
4395,AKX,2018-03-08,2019-03-27,384,Thursday,905346,USD,62339,500000,485065,0.124678,7.781084072570943,0.97013,30-50,B,christian97,brian06@chen.com,Robert Carroll,M,49
4396,GRZ,2018-09-08,2019-10-09,396,Saturday,237840,USD,16540,500002,133357,0.03307986768052928,8.062696493349456,0.2667129331482674,30-50,M,christian97,brian06@chen.com,Robert Carroll,M,49
4397,GRZ,2018-07-07,2018-07-24,17,Saturday,871305,EUR,17154,499998,123814,0.03430813723254893,7.217791768683689,0.24762899051596207,40-60,F,christian97,brian06@chen.com,Robert Carroll,M,49
4398,KTR,2019-05-24,2020-11-27,553,Friday,295195,EUR,45026,500002,240987,0.09005163979344083,5.3521742992937416,0.48197207211171156,20-35,F,christian97,brian06@chen.com,Robert Carroll,M,49
4399,AKX,2019-10-28,2021-01-12,442,Monday,42094,EUR,94350,499999,15033,0.1887003774007548,0.15933227344992051,0.030066060132120265,25-45,F,christian97,brian06@chen.com,Robert Carroll,M,49
4400,AKX,2019-03-18,2020-08-03,504,Monday,663629,USD,69960,500002,338795,0.13991944032223871,4.842695826186392,0.6775872896508414,25-45,F,hendersonwilliam,cranesean@ruiz.com,Dennis Anderson,M,57
4401,BYU,2018-12-25,2019-10-19,298,Tuesday,944341,GBP,56726,499997,709947,0.1134526807160843,12.515372139759545,1.4199025194151165,35-55,B,hendersonwilliam,cranesean@ruiz.com,Dennis Anderson,M,57
4402,KTR,2019-06-17,2020-09-24,465,Monday,240233,GBP,11793,499999,204347,0.023586047172094345,17.327821589078265,0.40869481738963476,35-45,B,hendersonwilliam,cranesean@ruiz.com,Dennis Anderson,M,57
4403,KTR,2018-07-12,2018-09-07,57,Thursday,106763,USD,12568,500002,21730,0.025135899456402173,1.7289942711648632,0.04345982616069536,20-35,F,hendersonwilliam,cranesean@ruiz.com,Dennis Anderson,M,57
4404,GRZ,2018-07-18,2019-10-24,463,Wednesday,399955,EUR,15034,500001,174705,0.03006793986412027,11.620659837701211,0.3494093011813976,30-50,F,hendersonwilliam,cranesean@ruiz.com,Dennis Anderson,M,57
4405,GRZ,2019-02-21,2019-05-28,96,Thursday,142551,GBP,37267,500000,38069,0.074534,1.0215203799608232,0.076138,40-50,M,jenniferwolf,mollybenjamin@ray-watts.biz,Wendy Patel,F,58
4406,AKX,2019-05-14,2021-03-31,687,Tuesday,261044,USD,50385,499998,71541,0.10077040308161232,1.4198868710925872,0.14308257233028931,20-30,F,jenniferwolf,mollybenjamin@ray-watts.biz,Wendy Patel,F,58
4407,AKX,2019-04-22,2019-08-10,110,Monday,60226,USD,19324,500000,5721,0.038648,0.2960567170358104,0.011442,35-50,M,hpena,zcharles@woods.net,Cheryl Moss,F,77
4408,BYU,2018-12-30,2020-08-03,582,Sunday,753624,EUR,7968,500001,697217,0.015935968128063745,87.50213353413655,1.3944312111375776,20-25,F,hpena,zcharles@woods.net,Cheryl Moss,F,77
4409,GRZ,2019-01-24,2019-10-08,257,Thursday,749002,GBP,75071,500000,600765,0.150142,8.002624182440623,1.20153,25-45,M,hpena,zcharles@woods.net,Cheryl Moss,F,77
4410,KTR,2019-08-07,2020-01-02,148,Wednesday,581336,GBP,28085,500003,105522,0.056169662982022105,3.757236959230906,0.21104273374359753,20-25,B,hpena,zcharles@woods.net,Cheryl Moss,F,77
4411,BYU,2018-09-30,2019-05-18,230,Sunday,356404,GBP,28550,499997,121700,0.05710034260205561,4.2626970227670755,0.24340146040876245,25-45,F,sean60,danielle31@gmail.com,Katrina Scott,F,83
4412,KTR,2018-09-14,2019-10-01,382,Friday,139214,USD,16293,499997,103234,0.0325861955171731,6.336095255631252,0.2064692388154329,30-45,F,sean60,danielle31@gmail.com,Katrina Scott,F,83
4413,KTR,2018-03-23,2018-07-08,107,Friday,954559,USD,23235,500000,694141,0.04647,29.87480094684743,1.388282,20-25,F,sean60,danielle31@gmail.com,Katrina Scott,F,83
4414,BYU,2018-04-13,2018-09-16,156,Friday,823477,USD,25762,500003,577077,0.051523690857854854,22.40031829826877,1.1541470751175493,20-40,M,sean60,danielle31@gmail.com,Katrina Scott,F,83
4415,KTR,2018-08-28,2019-05-06,251,Tuesday,904678,GBP,75219,500002,182248,0.150437398250407,2.422898469801513,0.3644945420218319,40-60,F,sean60,danielle31@gmail.com,Katrina Scott,F,83
4416,AKX,2019-09-01,2020-10-28,423,Sunday,445017,GBP,20393,499999,21335,0.040786081572163145,1.0461923208944246,0.04267008534017068,30-45,B,sean60,danielle31@gmail.com,Katrina Scott,F,83
4417,BYU,2018-04-17,2019-01-29,287,Tuesday,980131,EUR,31649,500000,424222,0.063298,13.403962210496383,0.848444,35-40,M,sean60,danielle31@gmail.com,Katrina Scott,F,83
4418,AKX,2018-06-05,2019-06-14,374,Tuesday,198882,USD,47426,500000,20983,0.094852,0.442436638130983,0.041966,35-55,M,sean60,danielle31@gmail.com,Katrina Scott,F,83
4419,BYU,2018-09-19,2020-02-05,504,Wednesday,660303,GBP,77049,500005,213004,0.15409645903540964,2.7645264701683345,0.4260037399626004,20-35,M,bpittman,wilcoxrachel@stewart.com,Mark Garcia,M,61
4420,BYU,2018-02-14,2018-05-03,78,Wednesday,888806,GBP,58579,499999,64258,0.11715823431646863,1.0969460045408763,0.12851625703251407,40-55,F,bpittman,wilcoxrachel@stewart.com,Mark Garcia,M,61
4421,KTR,2018-10-13,2019-09-04,326,Saturday,112065,USD,69536,499996,2690,0.13907311258490068,0.038684997699033594,0.005380043040344323,25-45,F,bpittman,wilcoxrachel@stewart.com,Mark Garcia,M,61
4422,BYU,2019-10-28,2021-06-01,582,Monday,390164,GBP,87259,500000,250337,0.174518,2.868896045107095,0.500674,30-55,B,bpittman,wilcoxrachel@stewart.com,Mark Garcia,M,61
4423,KTR,2017-12-05,2018-12-28,388,Tuesday,64905,EUR,51601,500000,64453,0.103202,1.2490649406019263,0.128906,25-30,F,zhouston,stacyclark@gmail.com,Marcus Arias,M,76
4424,AKX,2018-02-24,2018-04-02,37,Saturday,585297,EUR,50374,500003,482097,0.1007473955156269,9.570353753920674,0.9641882148707108,25-45,F,zhouston,stacyclark@gmail.com,Marcus Arias,M,76
4425,AKX,2018-04-15,2018-08-07,114,Sunday,507113,EUR,14270,499999,464269,0.02854005708011416,32.53461807988788,0.9285398570797142,35-45,F,zhouston,stacyclark@gmail.com,Marcus Arias,M,76
4426,KTR,2018-03-11,2018-08-26,168,Sunday,849421,GBP,51218,499999,652210,0.10243620487240974,12.733999765707368,1.3044226088452178,30-45,M,elizabeth90,jillwilliams@yahoo.com,Cheryl Hawkins,F,50
4427,GRZ,2019-06-14,2021-05-29,715,Friday,605529,GBP,35937,500004,534923,0.0718734250125999,14.885021008987952,1.0698374413004696,20-25,F,elizabeth90,jillwilliams@yahoo.com,Cheryl Hawkins,F,50
4428,BYU,2019-08-13,2020-07-30,352,Tuesday,270287,GBP,61904,500001,230815,0.12380775238449523,3.728595890410959,0.4616290767418465,40-60,B,elizabeth90,jillwilliams@yahoo.com,Cheryl Hawkins,F,50
4429,KTR,2019-02-10,2020-06-25,501,Sunday,751846,GBP,46859,499997,90789,0.09371856231137386,1.9374933310570008,0.18157908947453685,30-50,B,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
4430,GRZ,2018-03-14,2019-08-11,515,Wednesday,617239,GBP,18692,499999,585638,0.03738407476814953,31.330943719238178,1.171278342556685,20-30,M,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
4431,GRZ,2017-12-03,2019-10-14,680,Sunday,858341,GBP,32392,499998,23024,0.06478425913703655,0.7107927883428007,0.04604818419273677,30-50,M,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
4432,GRZ,2019-06-02,2020-03-12,284,Sunday,712336,EUR,33034,500002,493075,0.06606773572905708,14.926288066840225,0.9861460554157784,40-45,F,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
4433,GRZ,2018-01-25,2018-06-19,145,Thursday,564284,GBP,31995,500001,417668,0.06398987202025595,13.054164713236442,0.8353343293313413,35-45,M,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
4434,KTR,2019-11-10,2020-03-22,133,Sunday,332062,USD,12215,499999,66638,0.02443004886009772,5.45542365943512,0.1332762665525331,40-60,F,kimberly67,waredawn@hotmail.com,Jesse Phelps MD,M,33
